pathway	ES	NES	pval	padj	log2err	size	n_genes_in_set	direction	leading_edge	context	contrast_id	positive_category	negative_category	collection	ranking_method	claim_boundary	padj_within_context_contrast
Activation Of RAC1 R-HSA-428540	-0.826103450229892	-1.26403214972005	0.140422846323761	0.488218306778457	0.0461714702250228	11	12	down	PKN2;NCK2;SOS2;SLIT2;ROBO1;SOS1;PKN1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.4882183067784552
Activation Of SMO R-HSA-5635838	-0.600574379532033	-0.985028687587574	0.527073646317684	0.77790148556428	0.0196026889962666	18	18	down	CSNK1A1;GRK2;ARRB1;EFCAB7;IQCE;CDON	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.77790148556428
Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907	-0.594358059528529	-0.91888963744029	0.631868131868132	0.841660559697528	0.0175797627077923	12	12	down	WWOX;YEATS4;CITED4	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.841660559697528
Acyl Chain Remodelling Of PC R-HSA-1482788	-0.389064031094867	-0.680966557567972	0.922724014336918	0.956095997290399	0.0107374783392598	27	27	down	PLAAT3;LPCAT1;PLA2G6;PLBD1;LPCAT3;PLA2G4B	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9560959972903986
Acyl Chain Remodelling Of PE R-HSA-1482839	-0.435033734697704	-0.767923183446997	0.828906026849472	0.915143144549649	0.0122684068852661	29	29	down	PLAAT4;PLAAT3;MBOAT1;PLA2G6;PLBD1;LPCAT3;PLA2G4B	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.91514314454965
Acyl Chain Remodelling Of PG R-HSA-1482925	-0.635462116768849	-1.04224961341205	0.448027598620069	0.724525392117545	0.0221088065811038	18	18	down	LPGAT1;LPCAT1;PLA2G4B;LPCAT4;CRLS1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7245253921175446
Acyl Chain Remodelling Of PI R-HSA-1482922	-0.338481181834541	-0.551881407705927	0.985083622118427	0.992763225125729	0.0104998737175007	17	17	down	PLAAT3	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9927632251257288
Acyl Chain Remodelling Of PS R-HSA-1482801	-0.744105505855048	-1.2629106422849	0.139565600234811	0.487842894622556	0.0445155648828312	22	22	down	OSBPL10;OSBPL8;PLAAT3;MBOAT1;OSBPL5;LPCAT3;PLA2G4B	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.48784289462255626
Adenylate Cyclase Inhibitory Pathway R-HSA-170670	-0.622421855993936	-0.976856416759943	0.553217821782178	0.80149623026013	0.0193389038683302	13	13	down	GNAI2;ADCY7;ADCY9;ADCY1;GNAL;ADCY6	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8014962302601292
Adherens Junctions Interactions R-HSA-418990	-0.600515375561602	-1.06003199781869	0.406455298486147	0.696360764394338	0.0228764801286867	29	29	down	CTNNA1;AFDN;CDH2;JUP;CDH11;NECTIN1;CTNNB1;CADM2;NECTIN3;FZR1;CDH13	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6963607643943385
Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042	-0.453584770014704	-0.797937669425878	0.789179905538858	0.892653322951496	0.0130145161321162	28	28	down	GNB2;GNB1;GNAI2;GNB5;GNB4	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8926533229514958
Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415	-0.494025378635354	-0.775345300803363	0.797493811881188	0.897180538366337	0.0139882090330077	13	13	down	HMGB1;DDOST;CAPZA1;APP;MAPK1;PRKCSH	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8971805383663365
Aflatoxin Activation And Detoxification R-HSA-5423646	-0.484455805090781	-0.794577461420498	0.784460776961152	0.892402579871006	0.0137796537617191	18	19	down	AKR7A2;MGST2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8924025798710065
Aggrephagy R-HSA-9646399	-0.500051507997959	-0.86048328252131	0.694900479442104	0.866708499483837	0.0150691317013192	24	24	down	HSP90AA1;PARK7;VCP;DYNC1H1;IFT88;PCNT;ARL13B	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8667084994838365
Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104	0.380751008721783	0.641839867820265	0.930186546071227	0.96128289862884	0.0206012699036625	13	13	up	ACOT8;ELOVL1;ELOVL2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9612828986288408
Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460	0.744766581588092	1.20909219515298	0.259279475982533	0.597561450319549	0.0445414609420851	11	11	up	RPS27A;UBA52;UBC;UBB;TRAF6	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5975614503195492
Amine Ligand-Binding Receptors R-HSA-375280	-0.584443086001995	-1.08234257225079	0.35962014863749	0.663059579489075	0.0242604567010187	40	40	down	ADRA1B;DHX34;CHRM3	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6630595794890741
Amino Acid Transport Across Plasma Membrane R-HSA-352230	0.564557966989637	1.16152287398267	0.218118466898955	0.56597886694803	0.0558515993199052	33	33	up	SLC3A2;SLC38A2;SLC38A1;SLC1A5;SLC7A11;SLC16A10;SLC6A15;SLC1A4	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5659788669480293
Amino Acids Regulate mTORC1 R-HSA-9639288	0.575827555680522	1.28857485492809	0.0888523241464418	0.398574148063849	0.0972120409994456	54	55	up	ATP6V0E1;ATP6V0C;ATP6V1F;ATP6V1G1;LAMTOR5;ATP6V0B;RHEB;LAMTOR4;RRAGC;ATP6V1C1;SESN2;ATP6V1E1;ATP6V1D;NPRL2;ATP6V1E2;RRAGA;LAMTOR2;ATP6V0E2;ATP6V1G2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.39857414806384933
Amyloid Fiber Formation R-HSA-977225	0.647811605433895	1.44072592680327	0.0304754164973588	0.243460911568788	0.166521148019972	52	79	up	APOE;B2M;SAA2;CST3;RPS27A;UBA52;UBC;UBB;ITM2B;PSENEN;APH1A;MFGE8;SIAH1;APH1B;SNCA;GSN	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.24346091156878774
Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912	-0.705947988818817	-1.45302394821122	0.0046166929899161	0.0924639074881802	0.235141995561108	96	97	down	HSP90AA1;TUBB;TUBB4B;SDCCAG8;PLK1;PRKCA;CLASP1;SEPTIN2;YWHAE;CKAP5;SSNA1;DYNC1H1;SCLT1;ALMS1;DCTN1;HAUS8;CEP70;CCP110;CEP192;RAB8A;CEP135;NINL;CEP250;CETN2;HAUS4;CEP83;PCM1;AHI1;FBF1;CDK5RAP2;NEK2;CEP152;PCNT;TUBG1;B9D1;CEP131;HAUS5;CEP290;ODF2;KIF24;CEP78;RPGRIP1L;PLK4;YWHAG;NPHP4;DCTN2;C2CD3;TUBA4A;CEP57;CEP72	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.09246390748817879
Androgen Biosynthesis R-HSA-193048	-0.78880014196881	-1.20695384927257	0.226254338908173	0.571296063124318	0.0352678679814223	11	11	down	SRD5A1;HSD17B12	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.571296063124319
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851	-0.562103131506479	-1.20968109833704	0.103847463398025	0.417420082210403	0.0454734777155712	161	165	down	MYH9;CALM1;GPR39;PRKCA;CREB1;ADORA2B;PRKAR2A;PRKAR1B;GNB2;MAPK14;LYN;GNB1;PRKAR1A;GNAI2;GNB5;GNB4;YES1;GNAS;RHBDF2;PRKACB;ITPR3	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.41742008221040416
Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695	-0.624695646107344	-1.10944525643848	0.333002411005531	0.642574564071181	0.0260481409849697	30	31	down	CALM1;ORAI1;CLSTN1;LYN;ORAI2;SOS1;STIM1;ITPR3;PIK3R1;TRPC1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6425745640711824
Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170	0.611522999016153	1.21676439597972	0.185406301824212	0.539280246628778	0.0593176626465992	28	28	up	HLA-B;B2M;HLA-E;HLA-C;HLA-A;ATG14	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.539280246628778
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	-0.490695567495165	-1.09603471294269	0.238937116239678	0.578587245376973	0.0267256748598853	306	307	down	CDC20;RNF213;ITCH;PSMA1;SMURF2;PSMB1;PSMD2;PSMB9;PSME4;HERC4;PSMC5;PSME1;SMURF1;PSMB7;PSMC1;TRIM37;BTBD6;STUB1;ATG7;PSMD12;NPEPPS;PSMD14;HERC2;UBAC1;PSMD11;FBXO22;PSMB5;UBE3C;PSMA5;PSMA4;WWP1;GLMN;PSMB3;ZNRF1;CUL5;CUL3;TPP2;UBE2L6;UBA1;UBE3A;PSMD3;HECW2;THOP1;SKP1;PSMB8;KEAP1;FBXW7;FBXW5;FBXO17;HECTD1;HERC1;ANAPC7;PSMC3;TRAF7;RNF130;UBE2E3;HUWE1;UBE2Q2;FBXW4;PSME2;UBE2G1;ASB13;RNF126;HERC6;FBXO9;UBE2L3;CCNF;UBE2M;PSMB4;KLHL5;SKP2;LNPEP;LRR1;UBE2O;UBA5;UBE2E2;TRIP12;PSMA2;ARIH2;MGRN1;KLHL22;FBXO21;DCAF1;FBXO11;GAN;RNF217;CUL1;PSMA3;CUL2;BTRC;UNKL;UBR4;PSMD9;HACE1;RNF34;FBXO10;CDC16;DET1;UBE4A;CBLB;RNF220;PSMD4;UBE2R2;PSMB2;LRSAM1;FBXW9;SH3RF1;UBE2Z;UBE2D4;NEDD4;SEM1;FBXL18;TRIM4;UBE2N;RNF4;KLHL13;FBXO4;RNF111;UBE3D;MIB2;BTBD1;FBXL14;MKRN1;FBXW8;FBXL19;ANAPC4;FBXO7;RNF123;RNF115;UBE2W;UBA7;KLHL21	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5785872453769731
Antigen processing-Cross Presentation R-HSA-1236975	0.411589175062687	1.01498083223403	0.379988088147707	0.677121630759448	0.0552880218325674	104	104	up	HLA-B;B2M;HLA-E;SEC61G;HLA-C;HLA-A;PSMD8;RPS27A;UBA52;UBC;S100A9;VAMP8;NDUFA2;UBB;S100A1;PSMA6;SEC61B;PSMD13;PSMD7;PSMF1;SEC22B;SNAP23	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6771216307594478
Antimicrobial Peptides R-HSA-6803157	0.690512801884404	1.66684287663833	0.0005267629580605	0.0374528463181038	0.477270815362862	87	89	up	PI3;S100A9;ATOX1;CLU;DEFB1;RO60	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.03745284631810155
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	-0.648950666780945	-1.31345310916954	0.0577662080079336	0.329893766213982	0.0652926206630866	82	83	down	EIF4G3;EIF4G2;MX1;EIF2AK2;EIF4G1;KPNA2;FLNA;ISG15;TPR;KPNB1;STAT1;TRIM25;FLNB;EIF4E2;EIF4E;NUP107;NUP188;USP18;NUP210;SEC13;NUP62;NDC1;NUP88;UBE2L6;SEH1L;EIF4A1;OAS3;NUP205;NUP160;NUP98;RANBP2;KPNA1;ABCE1;JAK1;NUP133;NUP43;NUP85;NUP153;NUP37;NUP155;NUP54;NUP93;NEDD4;UBE2N;AAAS;OAS2;NUP214;GNL3	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.32989376621398225
Apoptosis R-HSA-109581	-0.585201036841246	-1.26299421824556	0.0503450616585587	0.308580507234786	0.0668907051006929	171	178	down	CLSPN;LMNA;LMNB1;PTK2;HMGB1;GSDMD;PSMA1;PSMB1;PSMD2;UACA;YWHAZ;PSMB9;PSME4;C1QBP;BCAP31;PSMC5;PSME1;PKN2;HMGB2;KPNB1;YWHAE;PSMB7;PSMC1;BAX;PSMD12;TFDP1;PSMD14;ACIN1;AKT1;AVEN;PLEC;PSMD11;FASN;VIM;PSMB5;DBNL;DNM1L;PSMA5;PSMA4;NMT1;YWHAH;PSMB3;ADD1;ARHGAP10;TJP1;PSMD3;XIAP;MAPK8;PSMB8;TP53;PSMC3;STK24;YWHAB;MAPK1;APPL1;PSME2;CASP6;DFFA;E2F1;PSMB4;MAGED1;PSMA2;KPNA1;DAPK1;TJP2;PSMA3;PSMD9;YWHAG	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.3085805072347865
Apoptotic Cleavage Of Cell Adhesion Proteins R-HSA-351906	0.564909299132021	0.917102675436137	0.58296943231441	0.816546582026193	0.0276861936652496	11	11	up	OCLN;DSG3;DSG2;CASP3	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8165465820261929
Apoptotic Cleavage Of Cellular Proteins R-HSA-111465	-0.701789037597348	-1.29048270036719	0.0990729209907292	0.413142796624097	0.0519696484213363	38	38	down	CLSPN;LMNA;LMNB1;PTK2;BCAP31;ACIN1;PLEC;VIM;DBNL;ADD1;TJP1;STK24;CASP6	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.4131427966240966
Apoptotic Execution Phase R-HSA-75153	-0.752005252911684	-1.41725325495531	0.0174607471575528	0.182567518073824	0.126448470699906	46	52	down	CLSPN;LMNA;LMNB1;PTK2;HMGB1;BCAP31;PKN2;HMGB2;KPNB1;ACIN1;PLEC;VIM;DBNL;DNM1L;ADD1;TJP1;STK24;CASP6;DFFA;KPNA1;TJP2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.18256751807382413
Apoptotic Factor-Mediated Response R-HSA-111471	-0.592780984025843	-0.989493761018334	0.51877133105802	0.773262927426106	0.0196803436168855	20	20	down	GSDMD;UACA;C1QBP;BAX;AVEN;XIAP;MAPK1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7732629274261053
Aquaporin-mediated Transport R-HSA-445717	-0.476894542689343	-0.909965737939183	0.629748100759696	0.841660559697528	0.0152453762573794	50	50	down	PRKCA;PRKAR2A;PRKAR1B;GNB2;GNB1;PRKAR1A;GNB5;GNB4;GNAS;PRKACB;ADCY7;ADCY9;ADCY1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.841660559697528
Arachidonic Acid Metabolism R-HSA-2142753	-0.709984310012781	-1.37969401164369	0.0318802862719584	0.245057975091267	0.0911296779883595	58	59	down	PTGES3;GPX4;PTGES2;CBR1;PTGES;ABCC1;PTGR1;TBXAS1;PON2;CYP1A1;PRXL2B;MAPKAPK2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.24505797509126723
Asparagine N-linked Glycosylation R-HSA-446203	-0.423081285786595	-0.94138429460505	0.651108269394714	0.850988932977283	0.0115130783912278	280	282	down	TRAPPC9;CALR;ST6GALNAC5;VCP;FUT8;RAD23B;DDOST;GMDS;TRAPPC1;SPTBN1;PTGES2;PSMC1;CAPZA1;DYNC1H1;COPB2;PMM2;ST3GAL3;TMED9;FUOM;DCTN1;CTSZ;ANKRD28;TMED3;NANS;SEC13;UAP1;CTSC;COPZ1;NSF;UGGT1;DCTN4;GANAB;MAGT1;MLEC;EDEM2;SEC24D;UGGT2;MGAT4B;TMED7;LMAN2L;ST3GAL4;GNPNAT1;ANK3;RPN2;MGAT5;B4GALT1;SEC31A;CTSA;USO1;CAPZB;MAN1B1;B4GALT5;SEC23IP;COPB1;SCFD1;ALG6;SEC24A;TRAPPC2L;ALG8;COPG1;PRKCSH;SEC23A;TFG;ARCN1;RFT1;ST3GAL1;CANX;KDELR1;COPA;NUDT14;ARFGAP3;DCTN2;COG2;B4GALT2;DOLK;COPE;NAGK;ST3GAL5;SYVN1;GFPT2;FPGT;RNF185;DYNC1LI2;COG6;ALG1;COPG2;ALG14;SPTB;PPP6R3;ST8SIA1;ST3GAL6;ARF3	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8509889329772825
