axis_id	axis_family	architecture_role	consistency_class	axis_annotation_confidence	n_targets	targets	fraction_q1_mean	fraction_q2_mean	fraction_q3_mean	shift_lift_mean	depmap_lift_mean	shift_r2_mean	depmap_r2_mean	sharedness_delta	explanatory_call	formal_call_eligible	call_tier	panel	bootstrap_replicates_completed	bootstrap_shift_r2_mean	bootstrap_shift_r2_p10	bootstrap_shift_r2_p90	bootstrap_dep_r2_mean	bootstrap_dep_r2_p10	bootstrap_dep_r2_p90	bootstrap_dominant_call	bootstrap_dominant_call_fraction	bootstrap_stability_call	axis_label	structure_support	annotation_support	consistency_support	external_knowledge_support	final_call	database	term	NES_or_effect	FDR	leading_edge_size	overlap_gene_count	term_gene_count_in_universe	axis_gene_count	overlap_genes	object	level	structural_stability	cutoff_stability	bootstrap_status	covariate_status	evidence_tier	allowed_wording	disallowed_wording
mTOR / lysosome / signaling																		d																	Reactome	Cellular Responses To Stress R-HSA-2262752	1.0	0.2553191489361702	1.0	1.0	8.0	1.0	LAMTOR5									
mTOR / lysosome / signaling																		d																	Reactome	Gene Expression (Transcription) R-HSA-74160	1.0	0.2553191489361702	1.0	1.0	12.0	1.0	LAMTOR5									
mTOR / lysosome / signaling																		d																	Reactome	Generic Transcription Pathway R-HSA-212436	1.0	0.2553191489361702	1.0	1.0	11.0	1.0	LAMTOR5									
mTOR / lysosome / signaling																		d																	Reactome	RNA Polymerase II Transcription R-HSA-73857	1.0	0.2553191489361702	1.0	1.0	11.0	1.0	LAMTOR5									
mTOR / lysosome / signaling																		d																	Reactome	Signal Transduction R-HSA-162582	1.0	0.2553191489361702	1.0	1.0	8.0	1.0	LAMTOR5									
mTOR / lysosome / signaling																		d																	Reactome	Transcriptional Regulation By TP53 R-HSA-3700989	1.0	0.2553191489361702	1.0	1.0	4.0	1.0	LAMTOR5									
metabolism / transcription																		d																	Reactome	Metabolism R-HSA-1430728	1.0	0.0638297872340425	1.0	1.0	3.0	1.0	PCBD1									
nuclear receptor / co-activator																		d																	Reactome	Cellular Response To Chemical Stress R-HSA-9711123	1.0	0.2011605415860735	1.0	1.0	4.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	Cellular Responses To Stimuli R-HSA-8953897	1.0	0.2011605415860735	1.0	1.0	8.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	Cellular Responses To Stress R-HSA-2262752	1.0	0.2011605415860735	1.0	1.0	8.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	Chromatin Modifying Enzymes R-HSA-3247509	1.0	0.2011605415860735	1.0	1.0	5.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	Developmental Biology R-HSA-1266738	1.0	0.2011605415860735	1.0	1.0	4.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	HATs Acetylate Histones R-HSA-3214847	1.0	0.2011605415860735	1.0	1.0	4.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	Metabolism R-HSA-1430728	1.0	0.2011605415860735	1.0	1.0	3.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	1.0	0.2011605415860735	1.0	1.0	6.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	SUMOylation Of Transcription Cofactors R-HSA-3899300	1.0	0.2011605415860735	1.0	1.0	4.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	SUMOylation R-HSA-2990846	1.0	0.2011605415860735	1.0	1.0	6.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	Signal Transduction R-HSA-162582	1.0	0.2011605415860735	1.0	1.0	8.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	Post-translational Protein Modification R-HSA-597592	1.0	0.2304964539007092	1.0	1.0	10.0	1.0	NCOA1									
nuclear receptor / co-activator																		d																	Reactome	Metabolism Of Proteins R-HSA-392499	1.0	0.2765957446808511	1.0	1.0	13.0	1.0	NCOA1									
nuclear receptor / metabolism																		d																	Reactome	Gene Expression (Transcription) R-HSA-74160	1.0	0.2238667900092506	2.0	2.0	12.0	2.0	RORC; THRA									
nuclear receptor / metabolism																		d																	Reactome	Generic Transcription Pathway R-HSA-212436	1.0	0.2238667900092506	2.0	2.0	11.0	2.0	RORC; THRA									
nuclear receptor / metabolism																		d																	Reactome	RNA Polymerase II Transcription R-HSA-73857	1.0	0.2238667900092506	2.0	2.0	11.0	2.0	RORC; THRA									
nuclear receptor / metabolism																		d																	Reactome	Cytokine Signaling In Immune System R-HSA-1280215	0.5	0.22895467160037	1.0	1.0	3.0	2.0	RORC									
nuclear receptor / metabolism																		d																	Reactome	Signaling By Interleukins R-HSA-449147	0.5	0.22895467160037	1.0	1.0	3.0	2.0	RORC									
nuclear receptor / metabolism																		d																	Reactome	Transcriptional Regulation By RUNX3 R-HSA-8878159	0.5	0.22895467160037	1.0	1.0	3.0	2.0	RORC									
nuclear receptor / metabolism																		d																	Reactome	Immune System R-HSA-168256	0.5	0.2587551209197833	1.0	1.0	4.0	2.0	RORC									
nuclear receptor / metabolism																		d																	Reactome	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	0.5	0.2950971322849214	1.0	1.0	6.0	2.0	THRA									
nuclear receptor / metabolism																		d																	Reactome	SUMOylation R-HSA-2990846	0.5	0.2950971322849214	1.0	1.0	6.0	2.0	THRA									
nuclear receptor / metabolism																		d																	Reactome	Post-translational Protein Modification R-HSA-597592	0.5	0.4222941720629047	1.0	1.0	10.0	2.0	THRA									
nuclear receptor / metabolism																		d																	Reactome	Metabolism Of Proteins R-HSA-392499	0.5	0.4810360777058279	1.0	1.0	13.0	2.0	THRA									
oxidative stress / antioxidant																		d																	Reactome	Cellular Response To Chemical Stress R-HSA-9711123	1.0	0.2553191489361702	1.0	1.0	4.0	1.0	PRDX2									
oxidative stress / antioxidant																		d																	Reactome	Cellular Responses To Stimuli R-HSA-8953897	1.0	0.2553191489361702	1.0	1.0	8.0	1.0	PRDX2									
oxidative stress / antioxidant																		d																	Reactome	Cellular Responses To Stress R-HSA-2262752	1.0	0.2553191489361702	1.0	1.0	8.0	1.0	PRDX2									
oxidative stress / antioxidant																		d																	Reactome	Disease R-HSA-1643685	1.0	0.2553191489361702	1.0	1.0	7.0	1.0	PRDX2									
oxidative stress / antioxidant																		d																	Reactome	Gene Expression (Transcription) R-HSA-74160	1.0	0.2553191489361702	1.0	1.0	12.0	1.0	PRDX2									
oxidative stress / antioxidant																		d																	Reactome	Generic Transcription Pathway R-HSA-212436	1.0	0.2553191489361702	1.0	1.0	11.0	1.0	PRDX2									
oxidative stress / antioxidant																		d																	Reactome	RNA Polymerase II Transcription R-HSA-73857	1.0	0.2553191489361702	1.0	1.0	11.0	1.0	PRDX2									
oxidative stress / antioxidant																		d																	Reactome	Transcriptional Regulation By TP53 R-HSA-3700989	1.0	0.2553191489361702	1.0	1.0	4.0	1.0	PRDX2									
oxidative stress / mitochondrial																		d																	Reactome	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	1.0	0.2127659574468085	1.0	1.0	6.0	1.0	PARK7									
oxidative stress / mitochondrial																		d																	Reactome	SUMOylation Of Transcription Cofactors R-HSA-3899300	1.0	0.2127659574468085	1.0	1.0	4.0	1.0	PARK7									
oxidative stress / mitochondrial																		d																	Reactome	SUMOylation R-HSA-2990846	1.0	0.2127659574468085	1.0	1.0	6.0	1.0	PARK7									
oxidative stress / mitochondrial																		d																	Reactome	Post-translational Protein Modification R-HSA-597592	1.0	0.2659574468085107	1.0	1.0	10.0	1.0	PARK7									
oxidative stress / mitochondrial																		d																	Reactome	Metabolism Of Proteins R-HSA-392499	1.0	0.2765957446808511	1.0	1.0	13.0	1.0	PARK7									
peroxisome / metabolism																		d																	Reactome	Metabolism Of Proteins R-HSA-392499	1.0	0.2765957446808511	1.0	1.0	13.0	1.0	PEX14									
peroxisome / metabolism																		d																	Reactome	Post-translational Protein Modification R-HSA-597592	1.0	0.2765957446808511	1.0	1.0	10.0	1.0	PEX14									
proteostasis / chaperone																		d																	Reactome	Metabolism Of Proteins R-HSA-392499	1.0	0.2765957446808511	1.0	1.0	13.0	1.0	PFDN5									
ribosomal / translation																		d																	Reactome	Developmental Biology R-HSA-1266738	1.0	0.1702127659574468	1.0	1.0	4.0	1.0	RPS3									
ribosomal / translation																		d																	Reactome	Infectious Disease R-HSA-5663205	1.0	0.1702127659574468	1.0	1.0	3.0	1.0	RPS3									
ribosomal / translation																		d																	Reactome	Metabolism Of RNA R-HSA-8953854	1.0	0.1702127659574468	1.0	1.0	3.0	1.0	RPS3									
ribosomal / translation																		d																	Reactome	Metabolism R-HSA-1430728	1.0	0.1702127659574468	1.0	1.0	3.0	1.0	RPS3									
ribosomal / translation																		d																	Reactome	Cellular Responses To Stimuli R-HSA-8953897	1.0	0.1945288753799392	1.0	1.0	8.0	1.0	RPS3									
ribosomal / translation																		d																	Reactome	Cellular Responses To Stress R-HSA-2262752	1.0	0.1945288753799392	1.0	1.0	8.0	1.0	RPS3									
ribosomal / translation																		d																	Reactome	Disease R-HSA-1643685	1.0	0.1945288753799392	1.0	1.0	7.0	1.0	RPS3									
ribosomal / translation																		d																	Reactome	Metabolism Of Proteins R-HSA-392499	1.0	0.2765957446808511	1.0	1.0	13.0	1.0	RPS3									
ribosome biogenesis / nucleolar																		d																	Reactome	Cell Cycle R-HSA-1640170	1.0	0.2212765957446809	1.0	1.0	3.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	1.0	0.2212765957446809	1.0	1.0	3.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	Infectious Disease R-HSA-5663205	1.0	0.2212765957446809	1.0	1.0	3.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	SUMOylation Of Transcription Cofactors R-HSA-3899300	1.0	0.2212765957446809	1.0	1.0	4.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	Transcriptional Regulation By TP53 R-HSA-3700989	1.0	0.2212765957446809	1.0	1.0	4.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	1.0	0.2370820668693009	1.0	1.0	6.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	SUMOylation R-HSA-2990846	1.0	0.2370820668693009	1.0	1.0	6.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	Disease R-HSA-1643685	1.0	0.2420212765957447	1.0	1.0	7.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	Gene Expression (Transcription) R-HSA-74160	1.0	0.276595744680851	1.0	1.0	12.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	Generic Transcription Pathway R-HSA-212436	1.0	0.276595744680851	1.0	1.0	11.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	Post-translational Protein Modification R-HSA-597592	1.0	0.276595744680851	1.0	1.0	10.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	RNA Polymerase II Transcription R-HSA-73857	1.0	0.276595744680851	1.0	1.0	11.0	1.0	NPM1									
ribosome biogenesis / nucleolar																		d																	Reactome	Metabolism Of Proteins R-HSA-392499	1.0	0.2765957446808511	1.0	1.0	13.0	1.0	NPM1									
transcription / chromatin																		d																	Reactome	Chromatin Modifying Enzymes R-HSA-3247509	1.0	0.0185013876040703	2.0	2.0	5.0	2.0	ENY2; TADA3									
transcription / chromatin																		d																	Reactome	HATs Acetylate Histones R-HSA-3214847	1.0	0.0185013876040703	2.0	2.0	4.0	2.0	ENY2; TADA3									
transcription / chromatin																		d																	Reactome	Metabolism Of Proteins R-HSA-392499	0.5	0.4810360777058279	1.0	1.0	13.0	2.0	TADA3									
transcription / chromatin																		d																	Reactome	Post-translational Protein Modification R-HSA-597592	0.5	0.4810360777058279	1.0	1.0	10.0	2.0	TADA3									
transcription regulation																		d																	Reactome	Cellular Responses To Stimuli R-HSA-8953897	0.1	0.9746762360731104	1.0	1.0	8.0	10.0	ZBTB17									
transcription regulation																		d																	Reactome	Cellular Responses To Stress R-HSA-2262752	0.1	0.9746762360731104	1.0	1.0	8.0	10.0	ZBTB17									
transcription regulation																		d																	Reactome	Gene Expression (Transcription) R-HSA-74160	0.1	0.9746762360731104	1.0	1.0	12.0	10.0	MYBL1									
transcription regulation																		d																	Reactome	Metabolism Of Proteins R-HSA-392499	0.1	0.9746762360731104	1.0	1.0	13.0	10.0	ZNF131									
transcription regulation																		d																	Reactome	Post-translational Protein Modification R-HSA-597592	0.1	0.9746762360731104	1.0	1.0	10.0	10.0	ZNF131									
transcription regulation																		d																	Reactome	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	0.1	0.9746762360731104	1.0	1.0	6.0	10.0	ZNF131									
transcription regulation																		d																	Reactome	SUMOylation Of Transcription Cofactors R-HSA-3899300	0.1	0.9746762360731104	1.0	1.0	4.0	10.0	ZNF131									
transcription regulation																		d																	Reactome	SUMOylation R-HSA-2990846	0.1	0.9746762360731104	1.0	1.0	6.0	10.0	ZNF131									
ER stress / UPR																		d																	GO_BP	+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
