ensembl_gene_id	hgnc_symbol	in_k562_13d	in_k562_7d
ENSG00000058673	ZC3H11A	True	True
ENSG00000058729	RIOK2	True	True
ENSG00000058799	YIPF1	True	True
ENSG00000058804	NDC1	True	True
ENSG00000058866	DGKG	True	True
ENSG00000059122	FLYWCH1	True	True
ENSG00000059145	UNKL	True	True
ENSG00000059377	TBXAS1	True	True
ENSG00000059378	PARP12	True	True
ENSG00000059573	ALDH18A1	True	True
ENSG00000059588	TARBP1	True	True
ENSG00000059691	PET112	True	True
ENSG00000059728	MXD1	True	True
ENSG00000059758	CDK17	True	True
ENSG00000059769	DNAJC25	True	True
ENSG00000059804	SLC2A3	True	True
ENSG00000059915	PSD	True	True
ENSG00000060069	CTDP1	True	True
ENSG00000060138	YBX3	True	True
ENSG00000060140	STYK1	True	True
ENSG00000060237	WNK1	True	True
ENSG00000060339	CCAR1	True	True
ENSG00000060491	OGFR	True	True
ENSG00000060558	GNA15	True	True
ENSG00000060566	CREB3L3	True	True
ENSG00000060642	PIGV	True	True
ENSG00000060656	PTPRU	True	True
ENSG00000060688	SNRNP40	True	True
ENSG00000060709	RIMBP2	True	True
ENSG00000060749	QSER1	True	True
ENSG00000060762	MPC1	True	True
ENSG00000060971	ACAA1	True	True
ENSG00000060982	BCAT1	True	True
ENSG00000061273	HDAC7	True	True
ENSG00000061337	LZTS1	True	True
ENSG00000061455	PRDM6	True	True
ENSG00000061656	SPAG4	True	True
ENSG00000061676	NCKAP1	True	True
ENSG00000061794	MRPS35	True	True
ENSG00000061918	GUCY1B3	False	True
ENSG00000061936	SFSWAP	True	True
ENSG00000061938	TNK2	True	True
ENSG00000061987	MON2	True	True
ENSG00000062038	CDH3	False	True
ENSG00000062096	ARSF	True	False
ENSG00000062194	GPBP1	True	True
ENSG00000062282	DGAT2	True	True
ENSG00000062370	ZNF112	True	True
ENSG00000062485	CS	True	True
ENSG00000062524	LTK	True	True
ENSG00000062582	MRPS24	True	True
ENSG00000062598	ELMO2	True	True
ENSG00000062650	WAPAL	True	True
ENSG00000062716	VMP1	True	True
ENSG00000062725	APPBP2	True	True
ENSG00000062822	POLD1	True	True
ENSG00000063015	SEZ6	True	True
ENSG00000063046	EIF4B	True	True
ENSG00000063127	SLC6A16	True	True
ENSG00000063169	GLTSCR1	True	True
ENSG00000063176	SPHK2	True	True
ENSG00000063177	RPL18	True	True
ENSG00000063180	CA11	True	True
ENSG00000063241	ISOC2	True	True
ENSG00000063244	U2AF2	True	True
ENSG00000063245	EPN1	True	True
ENSG00000063322	MED29	True	True
ENSG00000063438	AHRR	True	True
ENSG00000063587	ZNF275	True	True
ENSG00000063601	MTMR1	True	True
ENSG00000063660	GPC1	True	True
ENSG00000063761	ADCK1	True	True
ENSG00000063854	HAGH	True	True
ENSG00000063978	RNF4	True	True
ENSG00000064012	CASP8	True	True
ENSG00000064042	LIMCH1	True	True
ENSG00000064102	ASUN	True	True
ENSG00000064115	TM7SF3	True	True
ENSG00000064199	SPA17	True	True
ENSG00000064201	TSPAN32	True	True
ENSG00000064205	WISP2	True	True
ENSG00000064225	ST3GAL6	True	True
ENSG00000064270	ATP2C2	False	True
ENSG00000064300	NGFR	True	True
ENSG00000064309	CDON	True	True
ENSG00000064313	TAF2	True	True
ENSG00000064393	HIPK2	True	True
ENSG00000064419	TNPO3	True	True
ENSG00000064489	MEF2BNB-MEF2B	True	True
ENSG00000064490	RFXANK	True	True
ENSG00000064545	TMEM161A	True	True
ENSG00000064547	LPAR2	True	True
ENSG00000064601	CTSA	True	True
ENSG00000064607	SUGP2	True	True
ENSG00000064651	SLC12A2	True	True
ENSG00000064652	SNX24	True	True
ENSG00000064655	EYA2	True	True
ENSG00000064666	CNN2	True	True
ENSG00000064687	ABCA7	True	True
ENSG00000064703	DDX20	True	True
ENSG00000064726	BTBD1	True	True
ENSG00000064763	FAR2	True	True
ENSG00000064787	BCAS1	True	True
ENSG00000064835	POU1F1	False	True
ENSG00000064886	CHI3L2	True	True
ENSG00000064932	SBNO2	True	True
ENSG00000064933	PMS1	True	True
ENSG00000064961	HMG20B	True	True
ENSG00000064989	CALCRL	True	True
ENSG00000064995	TAF11	True	True
ENSG00000064999	ANKS1A	True	True
ENSG00000065000	AP3D1	True	True
ENSG00000065029	ZNF76	True	True
ENSG00000065054	SLC9A3R2	True	True
ENSG00000065057	NTHL1	True	True
ENSG00000065060	UHRF1BP1	True	True
ENSG00000065135	GNAI3	True	True
ENSG00000065150	IPO5	True	True
ENSG00000065154	OAT	True	True
ENSG00000065183	WDR3	True	True
ENSG00000065243	PKN2	True	True
ENSG00000065268	WDR18	True	True
ENSG00000065308	TRAM2	True	True
ENSG00000065320	NTN1	True	True
ENSG00000065328	MCM10	True	True
ENSG00000065357	DGKA	True	True
ENSG00000065361	ERBB3	True	True
ENSG00000065413	ANKRD44	False	True
ENSG00000065427	KARS	True	True
ENSG00000065457	ADAT1	True	True
ENSG00000065485	PDIA5	True	True
ENSG00000065491	TBC1D22B	True	True
ENSG00000065518	NDUFB4	True	True
ENSG00000065526	SPEN	True	True
ENSG00000065534	MYLK	True	True
ENSG00000065548	ZC3H15	True	True
ENSG00000065559	MAP2K4	True	True
ENSG00000065600	TMEM206	True	True
ENSG00000065613	SLK	True	True
ENSG00000065615	CYB5R4	True	True
ENSG00000065618	COL17A1	True	True
ENSG00000065621	GSTO2	True	True
ENSG00000065665	SEC61A2	True	True
ENSG00000065675	PRKCQ	True	True
ENSG00000065717	TLE2	True	True
ENSG00000065802	ASB1	True	True
ENSG00000065809	FAM107B	True	True
ENSG00000065833	ME1	True	True
ENSG00000065882	TBC1D1	True	True
ENSG00000065883	CDK13	True	True
ENSG00000065911	MTHFD2	True	True
ENSG00000065970	FOXJ2	True	True
ENSG00000065978	YBX1	True	True
ENSG00000065989	PDE4A	True	True
ENSG00000066027	PPP2R5A	True	True
ENSG00000066032	CTNNA2	True	True
ENSG00000066044	ELAVL1	True	True
ENSG00000066056	TIE1	True	True
ENSG00000066084	DIP2B	True	True
ENSG00000066117	SMARCD1	True	True
ENSG00000066135	KDM4A	True	True
ENSG00000066136	NFYC	True	True
ENSG00000066230	SLC9A3	True	False
ENSG00000066248	NGEF	True	True
ENSG00000066279	ASPM	True	True
ENSG00000066294	CD84	True	True
ENSG00000066322	ELOVL1	True	True
ENSG00000066336	SPI1	True	True
ENSG00000066379	ZNRD1	True	True
ENSG00000066382	MPPED2	False	True
ENSG00000066405	CLDN18	True	False
ENSG00000066422	ZBTB11	True	True
ENSG00000066427	ATXN3	True	True
ENSG00000066455	GOLGA5	True	True
ENSG00000066468	FGFR2	True	True
ENSG00000066557	LRRC40	True	True
ENSG00000066583	ISOC1	True	True
ENSG00000066629	EML1	True	True
ENSG00000066651	TRMT11	True	True
ENSG00000066654	THUMPD1	True	True
ENSG00000066697	MSANTD3	True	True
ENSG00000066735	KIF26A	True	False
ENSG00000066739	ATG2B	True	True
ENSG00000066777	ARFGEF1	True	True
ENSG00000066813	ACSM2B	True	True
ENSG00000066827	ZFAT	True	True
ENSG00000066855	MTFR1	True	True
ENSG00000066923	STAG3	True	True
ENSG00000066926	FECH	True	True
ENSG00000066933	MYO9A	True	True
ENSG00000067048	DDX3Y	False	True
ENSG00000067057	PFKP	True	True
ENSG00000067064	IDI1	True	True
ENSG00000067066	SP100	True	True
ENSG00000067082	KLF6	True	True
ENSG00000067113	PPAP2A	True	True
ENSG00000067141	NEO1	True	True
ENSG00000067167	TRAM1	True	True
ENSG00000067177	PHKA1	True	True
ENSG00000067182	TNFRSF1A	True	True
ENSG00000067191	CACNB1	True	True
ENSG00000067208	EVI5	True	True
ENSG00000067221	STOML1	True	True
ENSG00000067225	PKM	True	True
ENSG00000067248	DHX29	True	True
ENSG00000067334	DNTTIP2	True	True
ENSG00000067365	METTL22	True	True
ENSG00000067369	TP53BP1	True	True
ENSG00000067445	TRO	True	True
ENSG00000067533	RRP15	True	True
ENSG00000067560	RHOA	True	True
ENSG00000067596	DHX8	True	True
ENSG00000067606	PRKCZ	True	True
ENSG00000067704	IARS2	True	True
ENSG00000067715	SYT1	True	True
ENSG00000067829	IDH3G	True	True
ENSG00000067836	ROGDI	True	True
ENSG00000067840	PDZD4	False	True
ENSG00000067842	ATP2B3	True	False
ENSG00000067900	ROCK1	True	True
ENSG00000067955	CBFB	True	True
ENSG00000067992	PDK3	True	True
ENSG00000068001	HYAL2	True	True
ENSG00000068024	HDAC4	True	True
ENSG00000068028	RASSF1	True	True
ENSG00000068078	FGFR3	True	True
ENSG00000068079	IFI35	True	True
ENSG00000068097	HEATR6	True	True
ENSG00000068120	COASY	True	True
ENSG00000068137	PLEKHH3	True	True
ENSG00000068305	MEF2A	True	True
ENSG00000068308	OTUD5	True	True
ENSG00000068323	TFE3	True	True
ENSG00000068354	TBC1D25	True	True
ENSG00000068366	ACSL4	True	True
ENSG00000068383	INPP5A	True	True
ENSG00000068394	GPKOW	True	True
ENSG00000068400	GRIPAP1	True	True
ENSG00000068438	FTSJ1	True	True
ENSG00000068489	PRR11	True	True
ENSG00000068615	REEP1	True	True
ENSG00000068650	ATP11A	True	True
ENSG00000068654	POLR1A	True	True
ENSG00000068697	LAPTM4A	True	True
ENSG00000068724	TTC7A	True	True
ENSG00000068745	IP6K2	True	True
ENSG00000068784	SRBD1	True	True
ENSG00000068793	CYFIP1	True	True
ENSG00000068796	KIF2A	True	True
ENSG00000068831	RASGRP2	True	True
ENSG00000068878	PSME4	True	True
ENSG00000068885	IFT80	True	True
ENSG00000068903	SIRT2	True	True
ENSG00000068912	ERLEC1	True	True
ENSG00000068971	PPP2R5B	True	True
ENSG00000068976	PYGM	True	True
ENSG00000068985	PAGE1	True	True
ENSG00000069011	PITX1	True	True
ENSG00000069020	MAST4	True	True
ENSG00000069188	SDK2	True	True
ENSG00000069248	NUP133	True	True
ENSG00000069275	NUCKS1	True	True
ENSG00000069329	VPS35	True	True
ENSG00000069345	DNAJA2	True	True
ENSG00000069399	BCL3	True	True
ENSG00000069424	KCNAB2	True	True
ENSG00000069431	ABCC9	False	True
ENSG00000069482	GAL	True	True
ENSG00000069493	CLEC2D	True	True
ENSG00000069509	FUNDC1	True	True
ENSG00000069667	RORA	True	True
ENSG00000069696	DRD4	True	True
ENSG00000069702	TGFBR3	True	True
ENSG00000069712	KIAA1107	True	True
ENSG00000069764	PLA2G10	False	True
ENSG00000069812	HES2	True	True
ENSG00000069849	ATP1B3	True	True
ENSG00000069869	NEDD4	True	True
ENSG00000069943	PIGB	True	True
ENSG00000069956	MAPK6	True	True
ENSG00000069966	GNB5	True	True
ENSG00000069974	RAB27A	True	True
ENSG00000069998	CECR5	True	True
ENSG00000070010	UFD1L	True	True
ENSG00000070018	LRP6	True	True
ENSG00000070031	SCT	True	True
ENSG00000070047	PHRF1	True	True
ENSG00000070061	IKBKAP	True	True
ENSG00000070081	NUCB2	True	True
ENSG00000070087	PFN2	True	True
ENSG00000070159	PTPN3	True	True
ENSG00000070182	SPTB	True	True
ENSG00000070190	DAPP1	True	True
ENSG00000070214	SLC44A1	True	True
ENSG00000070269	TMEM260	True	True
ENSG00000070366	SMG6	True	True
ENSG00000070367	EXOC5	True	True
ENSG00000070371	CLTCL1	True	True
ENSG00000070388	FGF22	True	True
ENSG00000070404	FSTL3	True	True
ENSG00000070413	DGCR2	True	True
ENSG00000070423	RNF126	True	True
ENSG00000070444	MNT	True	True
ENSG00000070476	ZXDC	True	True
ENSG00000070495	JMJD6	True	True
ENSG00000070501	POLB	True	True
ENSG00000070526	ST6GALNAC1	True	True
ENSG00000070540	WIPI1	True	True
ENSG00000070601	FRMPD1	True	True
ENSG00000070610	GBA2	True	True
ENSG00000070614	NDST1	True	True
ENSG00000070669	ASNS	True	True
ENSG00000070718	AP3M2	True	True
ENSG00000070729	CNGB1	True	True
ENSG00000070731	ST6GALNAC2	True	True
ENSG00000070756	PABPC1	True	True
ENSG00000070759	TESK2	True	True
ENSG00000070761	C16orf80	True	True
ENSG00000070770	CSNK2A2	True	True
ENSG00000070778	PTPN21	True	True
ENSG00000070785	EIF2B3	True	True
ENSG00000070808	CAMK2A	True	True
ENSG00000070814	TCOF1	True	True
ENSG00000070831	CDC42	True	True
ENSG00000070882	OSBPL3	True	True
ENSG00000070886	EPHA8	True	False
ENSG00000070915	SLC12A3	False	True
ENSG00000070950	RAD18	True	True
ENSG00000070961	ATP2B1	True	True
ENSG00000070985	TRPM5	False	True
ENSG00000071051	NCK2	True	True
ENSG00000071054	MAP4K4	True	True
ENSG00000071073	MGAT4A	True	True
ENSG00000071082	RPL31	True	True
ENSG00000071127	WDR1	True	True
ENSG00000071189	SNX13	True	True
ENSG00000071205	ARHGAP10	True	True
ENSG00000071242	RPS6KA2	True	True
ENSG00000071243	ING3	True	True
ENSG00000071246	VASH1	True	True
ENSG00000071282	LMCD1	True	True
ENSG00000071462	WBSCR22	True	True
ENSG00000071537	SEL1L	True	True
ENSG00000071539	TRIP13	True	True
ENSG00000071553	ATP6AP1	True	True
ENSG00000071564	TCF3	True	True
ENSG00000071575	TRIB2	True	True
ENSG00000071626	DAZAP1	True	True
ENSG00000071655	MBD3	True	True
ENSG00000071794	HLTF	True	True
ENSG00000071859	FAM50A	True	True
ENSG00000071889	FAM3A	True	True
ENSG00000071894	CPSF1	True	True
ENSG00000071909	MYO3B	True	True
ENSG00000071967	CYBRD1	True	True
ENSG00000071991	CDH19	False	True
ENSG00000071994	PDCD2	True	True
ENSG00000072042	RDH11	True	True
ENSG00000072062	PRKACA	True	True
ENSG00000072071	LPHN1	True	True
ENSG00000072110	ACTN1	True	True
ENSG00000072121	ZFYVE26	True	True
ENSG00000072134	EPN2	True	True
ENSG00000072135	PTPN18	True	True
ENSG00000072163	LIMS2	True	True
ENSG00000072182	ASIC4	True	True
ENSG00000072195	SPEG	True	True
ENSG00000072201	LNX1	True	True
ENSG00000072210	ALDH3A2	False	True
ENSG00000072274	TFRC	True	True
ENSG00000072310	SREBF1	True	True
ENSG00000072315	TRPC5	True	False
ENSG00000072364	AFF4	True	True
ENSG00000072401	UBE2D1	True	True
ENSG00000072415	MPP5	True	True
ENSG00000072422	RHOBTB1	True	True
ENSG00000072501	SMC1A	True	True
ENSG00000072506	HSD17B10	True	True
ENSG00000072518	MARK2	True	True
ENSG00000072571	HMMR	True	True
ENSG00000072609	CHFR	True	True
ENSG00000072657	TRHDE	False	True
ENSG00000072682	P4HA2	True	True
ENSG00000072694	FCGR2B	True	True
ENSG00000072736	NFATC3	True	True
ENSG00000072756	TRNT1	True	True
ENSG00000072778	ACADVL	True	True
ENSG00000072786	STK10	True	True
ENSG00000072803	FBXW11	True	True
ENSG00000072818	ACAP1	True	True
ENSG00000072832	CRMP1	True	True
ENSG00000072840	EVC	True	True
ENSG00000072849	DERL2	True	True
ENSG00000072858	SIDT1	True	True
ENSG00000072864	NDE1	True	True
ENSG00000072952	MRVI1	True	True
ENSG00000072954	TMEM38A	True	True
ENSG00000072958	AP1M1	True	True
ENSG00000073008	PVR	True	True
ENSG00000073009	IKBKG	True	True
ENSG00000073050	XRCC1	True	True
ENSG00000073060	SCARB1	True	True
ENSG00000073067	CYP2W1	True	True
ENSG00000073111	MCM2	True	True
ENSG00000073146	MOV10L1	True	True
ENSG00000073150	PANX2	True	True
ENSG00000073169	SELO	True	True
ENSG00000073282	TP63	True	True
ENSG00000073331	ALPK1	True	True
ENSG00000073350	LLGL2	True	True
ENSG00000073417	PDE8A	True	True
ENSG00000073464	CLCN4	True	True
ENSG00000073536	NLE1	True	True
ENSG00000073578	SDHA	True	True
ENSG00000073584	SMARCE1	True	True
ENSG00000073598	FNDC8	True	True
ENSG00000073605	GSDMB	True	True
ENSG00000073614	KDM5A	True	True
ENSG00000073670	ADAM11	True	True
ENSG00000073711	PPP2R3A	True	True
ENSG00000073712	FERMT2	True	True
ENSG00000073734	ABCB11	True	True
ENSG00000073737	DHRS9	True	True
ENSG00000073756	PTGS2	False	True
ENSG00000073792	IGF2BP2	True	True
ENSG00000073803	MAP3K13	True	True
ENSG00000073849	ST6GAL1	True	True
ENSG00000073861	TBX21	True	True
ENSG00000073910	FRY	True	True
ENSG00000073921	PICALM	True	True
ENSG00000073969	NSF	True	True
ENSG00000074054	CLASP1	True	True
ENSG00000074071	MRPS34	True	True
ENSG00000074181	NOTCH3	True	True
ENSG00000074201	CLNS1A	True	True
ENSG00000074211	PPP2R2C	False	True
ENSG00000074219	TEAD2	True	True
ENSG00000074266	EED	True	True
ENSG00000074276	CDHR2	True	True
ENSG00000074317	SNCB	True	True
ENSG00000074319	TSG101	True	True
ENSG00000074356	C17orf85	True	True
ENSG00000074370	ATP2A3	True	True
ENSG00000074410	CA12	True	True
ENSG00000074416	MGLL	True	True
ENSG00000074582	BCS1L	True	True
ENSG00000074603	DPP8	True	True
ENSG00000074621	SLC24A1	True	True
ENSG00000074657	ZNF532	False	True
ENSG00000074660	SCARF1	True	True
ENSG00000074695	LMAN1	True	True
ENSG00000074696	PTPLAD1	True	True
ENSG00000074706	IPCEF1	True	True
ENSG00000074755	ZZEF1	True	True
ENSG00000074800	ENO1	True	True
ENSG00000074842	C19orf10	True	True
ENSG00000074855	ANO8	True	True
ENSG00000074935	TUBE1	True	True
ENSG00000074966	TXK	True	True
ENSG00000075035	WSCD2	True	True
ENSG00000075043	KCNQ2	True	True
ENSG00000075073	TACR2	True	True
ENSG00000075089	ACTR6	True	True
ENSG00000075131	TIPIN	True	True
ENSG00000075142	SRI	True	True
ENSG00000075151	EIF4G3	True	True
ENSG00000075188	NUP37	True	True
ENSG00000075213	SEMA3A	True	True
ENSG00000075218	GTSE1	True	True
ENSG00000075223	SEMA3C	True	True
ENSG00000075234	TTC38	True	True
ENSG00000075239	ACAT1	True	True
ENSG00000075240	GRAMD4	True	True
ENSG00000075275	CELSR1	True	True
ENSG00000075292	ZNF638	True	True
ENSG00000075303	SLC25A40	True	True
ENSG00000075336	TIMM21	True	True
ENSG00000075340	ADD2	True	True
ENSG00000075391	RASAL2	True	True
ENSG00000075399	VPS9D1	True	True
ENSG00000075407	ZNF37A	True	True
ENSG00000075413	MARK3	True	True
ENSG00000075415	SLC25A3	True	True
ENSG00000075420	FNDC3B	True	True
ENSG00000075426	FOSL2	True	True
ENSG00000075539	FRYL	True	True
ENSG00000075568	TMEM131	True	True
ENSG00000075618	FSCN1	True	True
ENSG00000075624	ACTB	True	True
ENSG00000075643	MOCOS	True	True
ENSG00000075651	PLD1	True	True
ENSG00000075702	WDR62	True	True
ENSG00000075711	DLG1	True	True
ENSG00000075785	RAB7A	True	True
ENSG00000075790	BCAP29	True	True
ENSG00000075826	SEC31B	True	True
ENSG00000075856	SART3	True	True
ENSG00000075884	ARHGAP15	True	True
ENSG00000075886	TUBA3D	True	True
ENSG00000075891	PAX2	True	False
ENSG00000075914	EXOSC7	True	True
ENSG00000075945	KIFAP3	True	True
ENSG00000075975	MKRN2	True	True
ENSG00000076003	MCM6	True	True
ENSG00000076043	REXO2	True	True
ENSG00000076053	RBM7	True	True
ENSG00000076067	RBMS2	True	True
ENSG00000076108	BAZ2A	True	True
ENSG00000076201	PTPN23	True	True
ENSG00000076242	MLH1	True	True
ENSG00000076248	UNG	True	True
ENSG00000076258	FMO4	False	True
ENSG00000076321	KLHL20	True	True
ENSG00000076344	RGS11	False	True
ENSG00000076351	SLC46A1	True	True
ENSG00000076356	PLXNA2	True	True
ENSG00000076382	SPAG5	True	True
ENSG00000076513	ANKRD13A	True	True
ENSG00000076554	TPD52	True	True
ENSG00000076555	ACACB	True	True
ENSG00000076604	TRAF4	True	True
ENSG00000076641	PAG1	True	True
ENSG00000076650	GPATCH1	True	True
ENSG00000076662	ICAM3	True	True
ENSG00000076685	NT5C2	True	True
ENSG00000076706	MCAM	True	True
ENSG00000076770	MBNL3	True	True
ENSG00000076826	CAMSAP3	True	True
ENSG00000076864	RAP1GAP	True	True
ENSG00000076924	XAB2	True	True
ENSG00000076928	ARHGEF1	True	True
ENSG00000076944	STXBP2	True	True
ENSG00000076984	MAP2K7	True	True
ENSG00000077044	DGKD	True	True
ENSG00000077063	CTTNBP2	False	True
ENSG00000077080	ACTL6B	True	True
ENSG00000077092	RARB	True	True
ENSG00000077097	TOP2B	True	True
ENSG00000077147	TM9SF3	True	True
ENSG00000077150	NFKB2	True	True
ENSG00000077152	UBE2T	True	True
ENSG00000077157	PPP1R12B	True	True
ENSG00000077232	DNAJC10	True	True
ENSG00000077235	GTF3C1	True	True
ENSG00000077238	IL4R	True	True
ENSG00000077254	USP33	True	True
ENSG00000077264	PAK3	False	True
ENSG00000077274	CAPN6	True	False
ENSG00000077312	SNRPA	True	True
ENSG00000077327	SPAG6	True	True
ENSG00000077348	EXOSC5	True	True
ENSG00000077380	DYNC1I2	True	True
ENSG00000077454	LRCH4	True	True
ENSG00000077458	FAM76B	True	True
ENSG00000077463	SIRT6	True	True
ENSG00000077514	POLD3	True	True
ENSG00000077522	ACTN2	True	True
ENSG00000077549	CAPZB	True	True
ENSG00000077585	GPR137B	True	True
ENSG00000077616	NAALAD2	True	True
ENSG00000077684	JADE1	True	True
ENSG00000077713	SLC25A43	True	True
ENSG00000077721	UBE2A	True	True
ENSG00000077782	FGFR1	True	True
ENSG00000077800	FKBP6	True	True
ENSG00000077809	GTF2I	True	True
ENSG00000077935	SMC1B	True	True
ENSG00000077942	FBLN1	True	True
ENSG00000077943	ITGA8	True	True
ENSG00000077984	CST7	True	True
ENSG00000078018	MAP2	True	True
ENSG00000078043	PIAS2	True	True
ENSG00000078053	AMPH	True	True
ENSG00000078061	ARAF	True	True
ENSG00000078070	MCCC1	True	True
ENSG00000078081	LAMP3	True	True
ENSG00000078114	NEBL	True	True
ENSG00000078124	ACER3	True	True
ENSG00000078140	UBE2K	True	True
ENSG00000078142	PIK3C3	True	True
ENSG00000078177	N4BP2	True	True
ENSG00000078237	C12orf5	True	True
ENSG00000078246	TULP3	True	True
ENSG00000078269	SYNJ2	True	True
ENSG00000078295	ADCY2	True	True
ENSG00000078304	PPP2R5C	True	True
ENSG00000078328	RBFOX1	True	False
ENSG00000078369	GNB1	True	True
ENSG00000078401	EDN1	True	True
ENSG00000078403	MLLT10	True	True
ENSG00000078487	ZCWPW1	True	True
ENSG00000078596	ITM2A	True	True
ENSG00000078618	NRD1	True	True
ENSG00000078668	VDAC3	True	True
ENSG00000078674	PCM1	True	True
ENSG00000078687	TNRC6C	True	True
ENSG00000078699	CBFA2T2	True	True
ENSG00000078747	ITCH	True	True
ENSG00000078795	PKD2L2	True	True
ENSG00000078804	TP53INP2	True	True
ENSG00000078808	SDF4	True	True
ENSG00000078814	MYH7B	True	True
ENSG00000078900	TP73	True	True
ENSG00000078902	TOLLIP	True	True
ENSG00000078967	UBE2D4	True	True
ENSG00000079101	CLUL1	True	True
ENSG00000079102	RUNX1T1	True	False
ENSG00000079112	CDH17	True	True
ENSG00000079134	THOC1	True	True
ENSG00000079150	FKBP7	True	True
ENSG00000079156	OSBPL6	True	True
ENSG00000079215	SLC1A3	False	True
ENSG00000079246	XRCC5	True	True
ENSG00000079257	LXN	True	True
ENSG00000079263	SP140	True	True
ENSG00000079277	MKNK1	True	True
ENSG00000079308	TNS1	True	True
ENSG00000079313	REXO1	True	True
ENSG00000079332	SAR1A	True	True
ENSG00000079335	CDC14A	True	True
ENSG00000079337	RAPGEF3	True	True
ENSG00000079385	CEACAM1	True	True
ENSG00000079387	SENP1	True	True
ENSG00000079393	DUSP13	True	True
ENSG00000079432	CIC	True	True
ENSG00000079435	LIPE	True	True
ENSG00000079459	FDFT1	True	True
ENSG00000079462	PAFAH1B3	True	True
ENSG00000079482	OPHN1	True	True
ENSG00000079557	AFM	True	True
ENSG00000079616	KIF22	True	True
ENSG00000079689	SCGN	True	True
ENSG00000079691	LRRC16A	True	True
ENSG00000079739	PGM1	True	False
ENSG00000079785	DDX1	True	True
ENSG00000079805	DNM2	True	True
ENSG00000079819	EPB41L2	True	True
ENSG00000079841	RIMS1	True	False
ENSG00000079931	MOXD1	False	True
ENSG00000079950	STX7	True	True
ENSG00000079974	RABL2B	True	True
ENSG00000079999	KEAP1	True	True
ENSG00000080007	DDX43	True	True
ENSG00000080031	PTPRH	True	True
ENSG00000080166	DCT	True	True
ENSG00000080189	SLC35C2	True	True
ENSG00000080200	CRYBG3	True	True
ENSG00000080293	SCTR	True	False
ENSG00000080298	RFX3	True	True
ENSG00000080345	RIF1	True	True
ENSG00000080371	RAB21	True	True
ENSG00000080493	SLC4A4	True	True
ENSG00000080503	SMARCA2	True	True
ENSG00000080511	RDH8	False	True
