cell_line	depmap_model_id	target_gene	n_cells_target	n_cells_control	n_sgrnas_observed	truth_source_cell_count	gene_universe_size	source_kind	dataset_role	control_target_prefix	single_perturbation_filter_status	single_perturbation_evidence_source	real_shift_L2	real_shift_mean_abs	real_shift_top20_mean	real_shift_top50_mean	real_shift_top100_mean	real_shift_top50_concentration	real_Edistance	real_DEG_burden	depmap_gene_effect	depmap_gene_dependency	depmap_effect_found	depmap_dependency_found	depmap_join_status	quadrant	shift_quantile	depmap_quantile	bridge_truth_metric	bridge_depmap_endpoint	bridge_n_targets	bridge_spearman_rho_aligned	bridge_ci_lo_fisher95	bridge_ci_hi_fisher95	bridge_ci_method	bridge_empirical_p_two_sided_shuffle	bridge_perm_iterations	bridge_perm_seed	bridge_null_type	record_type
K562_essential_day7	ACH-000551	ARL2	74.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.593613689946173	0.0432309510245913	0.3321614591380456	0.2744450029126696	0.2394482528142233	0.037068464658794	1.1174826715325104	22.0	-1.9975618225686584	0.9999882417922702	1.0	1.0	both	middle	0.7130712008501594	0.9017003188097769												joint_grid_target
K562_essential_day7	ACH-000551	ARL4D	120.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.0608839671120145	0.0250902456494512	0.1543315086242784	0.1284886070370317	0.1129759052716341	0.0299022430966159	0.1232057345937356	1.0	-0.2656189909159999	0.1720383317117796	1.0	1.0	both	Q4_low_info	0.24070138150903295	0.11370882040382571												joint_grid_target
K562_essential_day7	ACH-000551	ARMC6	86.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.563165768698944	0.0294495661151221	0.1512756715539141	0.1398718965306864	0.1274342846369316	0.0277329215548182	0.1316202789519351	0.0	-0.47128679071664	0.4787831154700369	1.0	1.0	both	middle	0.3931987247608927	0.23432518597236981												joint_grid_target
K562_essential_day7	ACH-000551	ARMC7	110.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.319895001083582	0.0330032161837108	0.2911443516206128	0.2394889014094656	0.2010839395780518	0.0423714364954156	0.3920376785228683	14.0	-1.2615614789899954	0.9843015646557312	1.0	1.0	both	middle	0.4920297555791711	0.7056323060573858												joint_grid_target
K562_essential_day7	ACH-000551	ARPC2	227.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.5361461716189035	0.0199998669578578	0.1516768704677412	0.115386182538132	0.0969861094495866	0.0336876533062253	0.1101462203018872	2.0	-0.1667308615121644	0.0872530238902052	1.0	1.0	both	Q4_low_info	0.06535600425079703	0.06482465462274177												joint_grid_target
K562_essential_day7	ACH-000551	ARPC3	141.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.7273070287728327	0.0222495986505283	0.1368123281463146	0.1142027159302179	0.1014011743298247	0.0299707983200135	0.0759818729041885	1.0	-0.2629314359002901	0.1691233087911342	1.0	1.0	both	Q4_low_info	0.14027630180658873	0.11158342189160468												joint_grid_target
K562_essential_day7	ACH-000551	ARPC4	220.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.7771766756893794	0.0214567325675251	0.192636162815558	0.1444031185332448	0.1184246204714914	0.0392967871396674	0.128152539024219	3.0	-0.4382447120073929	0.4214121042833791	1.0	1.0	both	Q4_low_info	0.10892667375132838	0.21413390010626993												joint_grid_target
K562_essential_day7	ACH-000551	ASF1B	284.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	1.953748641958763	0.0159551724745225	0.0984395854998098	0.0830283697886881	0.0729958300241316	0.030385687563865	0.0476498948163808	0.0	-0.3346324604756519	0.2576213505191337	1.0	1.0	both	Q4_low_info	0.010626992561105207	0.14984059511158343												joint_grid_target
K562_essential_day7	ACH-000551	ATF4	72.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.532585541515505	0.0352431343746087	0.3087956894482121	0.2331174618128155	0.1947098334979835	0.0386228520416107	0.4461276212650329	10.0	-1.0239216757668	0.9550653178147234	1.0	1.0	both	middle	0.553134962805526	0.5903294367693943												joint_grid_target
K562_essential_day7	ACH-000551	ATF5	141.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.716515400820557	0.0593439448665199	0.6732706627197963	0.5535735888725656	0.4664267686387431	0.0544681982436125	3.614417783212408	228.0	-0.2344128181896147	0.140585620647804	1.0	1.0	both	Q2_shift_excess	0.9070138150903294	0.09670563230605739												joint_grid_target
K562_essential_day7	ACH-000551	ATL2	120.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.224022606073962	0.0261067225259048	0.169089016101328	0.1453646783654732	0.126778301602362	0.0325125174805443	0.1661708281568454	0.0	-1.6406901581552653	0.9959398486587352	1.0	1.0	both	middle	0.2778958554729012	0.8304994686503719												joint_grid_target
K562_essential_day7	ACH-000551	ATP1A1	84.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.783145490306942	0.050390583450806	0.4822449241235302	0.3866463567969475	0.3209943436504954	0.0448031547999809	1.648559646869277	79.0	-0.5912137048045828	0.6783867023279748	1.0	1.0	both	middle	0.8188097768331563	0.32199787460148777												joint_grid_target
K562_essential_day7	ACH-000551	ATP2A2	158.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.649227048445008	0.0214665435791299	0.1453394019737919	0.1172928377980089	0.1013955318958197	0.031904609373021	0.0789249712559154	1.0	-0.8532164135664158	0.9101277246894024	1.0	1.0	both	middle	0.11052072263549416	0.4867162592986185												joint_grid_target
K562_essential_day7	ACH-000551	ATP6AP1	119.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.402197864564372	0.0334840854382323	0.2657453937490096	0.2233331954965012	0.1949985830693057	0.0389456448231872	0.6886643237757397	8.0	-1.0909212857547312	0.9658066243015042	1.0	1.0	both	middle	0.5079702444208289	0.6259298618490967												joint_grid_target
K562_essential_day7	ACH-000551	ATP6AP2	175.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.926687542190096	0.0231340342477815	0.1725418585779161	0.1403054699886604	0.1207758590526735	0.0354133726136001	0.2139319077504335	3.0	-1.4953058992557358	0.9907642410256052	1.0	1.0	both	Q3_dep_excess	0.1636556854410202	0.7885228480340064												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V0B	147.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.715568804204502	0.0272264570910241	0.2585675917614393	0.1916196468909954	0.1588584488747274	0.0410953765769828	0.3937030162955501	4.0	-1.9613183060510613	0.9999726354498928	1.0	1.0	both	middle	0.3161530286928799	0.8969181721572795												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V0C	53.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.495581224346602	0.0489927055749076	0.4373531384923056	0.3509426356763516	0.2957328616592216	0.0418262347042884	1.6100654786809248	63.0	-2.733775543957251	1.0	1.0	1.0	both	Q1_anchor	0.8065887353878852	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V0D1	101.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.342527859293176	0.0275724122245501	0.1537906213649707	0.1347743032456646	0.1204665662765466	0.028541473648117	0.1495683568765056	1.0	-0.8176443899975193	0.8945349174594953	1.0	1.0	both	middle	0.33049946865037194	0.4638682252922423												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V1A	96.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.317805857355805	0.0327613564810279	0.3166190763884218	0.2452701187102878	0.2009465772553415	0.0437146319455962	0.541187711646792	17.0	-1.6491060812744855	0.9962285327639294	1.0	1.0	both	middle	0.485653560042508	0.832624867162593												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V1B2	442.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.1311290063529285	0.0345760609246853	0.4135609959220237	0.3319069829653615	0.2715526887421899	0.0560512026173081	1.4253994813882311	45.0	-2.536641946818019	1.0	1.0	1.0	both	middle	0.5345377258235919	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V1C1	59.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.358336631122296	0.0352822254057837	0.2505957021951975	0.1961082860607932	0.1681069547071976	0.0324551809022688	0.2282216516512161	6.0	-0.8875993622907745	0.9224597206475448	1.0	1.0	both	middle	0.5547290116896918	0.51009564293305												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V1D	139.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.9809239666181764	0.024149972767444	0.1493257811305966	0.1277464491402623	0.1125349797276237	0.0308870372757112	0.1505178818972652	0.0	-0.6123952841516811	0.708972129143813	1.0	1.0	both	middle	0.206163655685441	0.3363443145589798												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V1E1	188.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.474176713150319	0.0197451027947286	0.1392283972614255	0.108331930780393	0.0931387882901042	0.032036210958347	0.0701053346905613	1.0	-1.3078503685096317	0.9866657580840884	1.0	1.0	both	middle	0.0589798087141339	0.7236981934112646												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V1F	72.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.893440927595967	0.0302538139303481	0.2433054258806847	0.1821818812703594	0.1533478552875985	0.0351616390355374	0.1702393492210987	2.0	-2.279566419314538	1.0	1.0	1.0	both	middle	0.41445270988310307	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V1G1	67.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.185225797452093	0.032954815463736	0.2546082742581722	0.1924490832963513	0.1622586520843252	0.0340989513263376	0.2646385598894181	5.0	-1.2630214004348683	0.984390873779848	1.0	1.0	both	middle	0.48990435706695007	0.7066950053134963												joint_grid_target
K562_essential_day7	ACH-000551	ATP6V1H	84.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.2641549420133416	0.034527425182532	0.2149511337655372	0.1864154376008834	0.1667344666621492	0.0315254824947594	0.4765099631103542	4.0	-0.868041297266957	0.9157281810714452	1.0	1.0	both	middle	0.5313496280552603	0.49681190223166843												joint_grid_target
K562_essential_day7	ACH-000551	ATR	141.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.187553273080239	0.0324586959976751	0.2146557191419948	0.190484280603237	0.1716082794816377	0.0342666882884918	0.6406118196377726	2.0	-1.302057369373632	0.9864353454160294	1.0	1.0	both	middle	0.47874601487778956	0.7215727948990436												joint_grid_target
K562_essential_day7	ACH-000551	ATRIP	184.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.560310251805801	0.0276503568066511	0.1947618227770616	0.1633700832584181	0.1422739489809404	0.0344997422766928	0.479393652815391	1.0	-0.5731842391241972	0.6508364610135331	1.0	1.0	both	middle	0.33421891604675874	0.31190223166843783												joint_grid_target
K562_essential_day7	ACH-000551	AURKA	58.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.098989441814324	0.0398267830392001	0.3130421554691597	0.2628420000364446	0.2249472597134933	0.0385357304314758	0.9376476675753906	21.0	-2.0891354708202208	0.9999999995264084	1.0	1.0	both	middle	0.6455897980871413	0.9187035069075452												joint_grid_target
K562_essential_day7	ACH-000551	AURKAIP1	76.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.141376204193786	0.0322467127984547	0.2428241479333757	0.1861557562336121	0.1587207227113442	0.0337081626264248	0.2334123651142672	2.0	-0.1303477622435889	0.0660925048275981	1.0	1.0	both	middle	0.47502656748140276	0.052603613177470775												joint_grid_target
K562_essential_day7	ACH-000551	AURKB	33.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.737758302959643	0.0465314234577259	0.2813909962027896	0.2457847920063376	0.2204275096615233	0.0308427241202532	0.7641466466568527	17.0	-2.2603089381259323	1.0	1.0	1.0	both	Q1_anchor	0.769394261424017	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	BANF1	162.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.840581885962344	0.0223868748324856	0.1623137652715817	0.1250140934356073	0.1069474013662688	0.032606904018722	0.1093874578730798	1.0	-2.097138450330223	0.999999999993398	1.0	1.0	both	Q3_dep_excess	0.14240170031880978	0.9202975557917109												joint_grid_target
K562_essential_day7	ACH-000551	BANP	110.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.281699130684372	0.0324914455905021	0.3395857927932398	0.2616845673749478	0.2064686245335547	0.047027634848462	0.3281684301580831	22.0	-0.7667247886249958	0.865661106777089	1.0	1.0	both	middle	0.47927736450584485	0.43358129649309246												joint_grid_target
K562_essential_day7	ACH-000551	BAP1	200.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.483920322880261	0.0321451708179171	0.3914223184344879	0.2908558370088279	0.2329353740689357	0.0528331015077327	0.635084452027245	23.0	-0.1898201048575288	0.1032577222072168	1.0	1.0	both	middle	0.4707757704569607	0.07492029755579172												joint_grid_target
K562_essential_day7	ACH-000551	BARD1	140.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.6820848181296424	0.0221197501546265	0.1165139478564923	0.1045216121570715	0.094928972115154	0.0275911589280857	0.0738732810858504	0.0	-0.075721405295089	0.0425593624202919	1.0	1.0	both	Q4_low_info	0.13443145589798086	0.036663124335812966												joint_grid_target
K562_essential_day7	ACH-000551	BCAR1	246.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.047031263283577	0.016759174727506	0.094851923255168	0.0829179717168637	0.075101184895101	0.0288895050668906	0.0477356945483329	0.0	-0.2843454772012208	0.1930786901741116	1.0	1.0	both	Q4_low_info	0.015409139213602551	0.12646121147715197												joint_grid_target
K562_essential_day7	ACH-000551	BCAS2	227.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.525703581635264	0.0461358991120406	0.4716745002192916	0.3904703494969872	0.3283211962773495	0.0494189066477705	1.992320251890444	85.0	-1.0354931251629882	0.9570785931065056	1.0	1.0	both	middle	0.7640807651434643	0.5967056323060573												joint_grid_target
K562_essential_day7	ACH-000551	BCL2L1	173.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.680192467709519	0.0213969789374813	0.1736289499802116	0.1320434966012471	0.1092850091517453	0.0360336799938153	0.0898652284027221	3.0	-1.3517935621334227	0.9879959796704304	1.0	1.0	both	middle	0.1073326248671626	0.7438894792773645												joint_grid_target
K562_essential_day7	ACH-000551	BCLAF1	51.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.971620542426955	0.0396703699467153	0.2756189095185742	0.2195711414335318	0.1902257998518839	0.0323186394344322	0.3978859074163079	4.0	-0.7517181530317306	0.8553945021842022	1.0	1.0	both	middle	0.6434643995749203	0.4250797024442083												joint_grid_target
K562_essential_day7	ACH-000551	BCR	561.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.602048241247623	0.0556102838732182	0.7752639862460743	0.5564388150550714	0.4483824144361352	0.0584260283904665	4.017886533200235	195.0	-1.5605635254677963	0.9929341403938682	1.0	1.0	both	Q1_anchor	0.8783209351753454	0.8065887353878852												joint_grid_target
K562_essential_day7	ACH-000551	BCS1L	70.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.808618121540536	0.0313119780105323	0.1757048042476516	0.1548605161946029	0.1384496759478689	0.028878475269451	0.1728091125609445	1.0	-0.4959382691830833	0.5218294490482236	1.0	1.0	both	middle	0.44739638682252925	0.2502656748140276												joint_grid_target
K562_essential_day7	ACH-000551	BDP1	331.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.610822323316478	0.0322039485325721	0.3372059898241545	0.2753531155047581	0.232470483795488	0.0499257883302965	1.1761574084666666	24.0	-1.3020030993474188	0.986433186862016	1.0	1.0	both	middle	0.47449521785334753	0.7210414452709883												joint_grid_target
K562_essential_day7	ACH-000551	BET1	131.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.359232517083443	0.0269655423095376	0.1616704392923851	0.1461282092551889	0.1315350902242843	0.031642367021129	0.2961933135709937	0.0	-0.2571563607631401	0.1630655096464583	1.0	1.0	both	middle	0.3065887353878852	0.10945802337938364												joint_grid_target
K562_essential_day7	ACH-000551	BGLAP	236.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.964745906393572	0.0292075624966997	0.2426129742849206	0.2061604793725086	0.1814926574386582	0.0412148915160839	0.8485208707313134	6.0	-0.0639920413998507	0.0385874384691822	1.0	1.0	both	middle	0.38629117959617426	0.0334750265674814												joint_grid_target
K562_essential_day7	ACH-000551	BIRC5	46.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.667562044208016	0.038145170655565	0.2195605209777364	0.1919816964432484	0.1726878264235102	0.0293876137468858	0.4060779172931354	3.0	-1.7574420079246214	0.9988900666445996	1.0	1.0	both	middle	0.6179596174282678	0.859192348565356												joint_grid_target
